"Bulk Edit Items"
"Barcode","Has Item Scanned","Item Code","Item Name","Item Group","Warehouse","Quantity","Valuation Rate","Amount","Allow Zero Valuation Rate","Use Serial No / Batch Fields","Reconcile All Serial Nos / Batches","Serial / Batch Bundle","Current Serial / Batch Bundle","Serial No","Batch No","Current Qty","Current Amount","Current Valuation Rate","Current Serial No","Quantity Difference","Amount Difference"
"barcode","has_item_scanned","item_code","item_name","item_group","warehouse","qty","valuation_rate","amount","allow_zero_valuation_rate","use_serial_batch_fields","reconcile_all_serial_batch","serial_and_batch_bundle","current_serial_and_batch_bundle","serial_no","batch_no","current_qty","current_amount","current_valuation_rate","current_serial_no","quantity_difference","amount_difference"
" "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"The CSV format is case sensitive"
"Do not edit headers which are preset in the template"
"","","NAW-ABA-SET-SAG-XS","Nawara Abaya Set-SAG-XS","Webstore-Items","Durban Store - BAE","",650,"","",1,"","","","","","","",650,"","",""
"","","NOU-DRE-SIN-BLU-L","Nour Al Ain Dress","Webstore-Items","Durban Store - BAE",1,750,"","",1,"","","","","",1,"",750,"","",""
"","","NOU-DRE-SIN-BLU-M","Nour Al Ain Dress","Webstore-Items","Durban Store - BAE",3,750,"","",1,"","","","","",3,"",750,"","",""
"","","NOU-DRE-SIN-BLU-S","Nour Al Ain Dress","Webstore-Items","Durban Store - BAE",1,750,"","",1,"","","","","",1,"",750,"","",""
"","","NOU-DRE-SIN-BLU-XS","Nour Al Ain Dress","Webstore-Items","Durban Store - BAE","",750,"","",1,"","","","","","","",750,"","",""
"","","NOU-DRE-SIN-PNK-L","Nour Al Ain Dress","Webstore-Items","Durban Store - BAE","",750,"","",1,"","","","","","","",750,"","",""
"","","NOU-DRE-SIN-PNK-M","Nour Al Ain Dress","Webstore-Items","Durban Store - BAE","",750,"","",1,"","","","","","","",750,"","",""
"","","NOU-DRE-SIN-PNK-S","Nour Al Ain Dress","Webstore-Items","Durban Store - BAE",2,750,"","",1,"","","","","",2,"",750,"","",""
"","","NOU-DRE-SIN-PNK-XS","Nour Al Ain Dress","Webstore-Items","Durban Store - BAE","",750,"","",1,"","","","","","","",750,"","",""
"","","NOU-DRE-SIN-SIL-L","Nour Al Ain Dress","Webstore-Items","Durban Store - BAE","",750,"","",1,"","","","","","","",750,"","",""
"","","NOU-DRE-SIN-SIL-M","Nour Al Ain Dress","Webstore-Items","Durban Store - BAE",1,750,"","",1,"","","","","",1,"",750,"","",""
"","","NOU-DRE-SIN-SIL-S","Nour Al Ain Dress","Webstore-Items","Durban Store - BAE",2,750,"","",1,"","","","","",2,"",750,"","",""
"","","NOU-DRE-SIN-SIL-XS","Nour Al Ain Dress","Webstore-Items","Durban Store - BAE","",750,"","",1,"","","","","","","",750,"","",""
"","","NUS-ABA-SIN-STA-L","Nusrah Abaya","Webstore-Items","Durban Store - BAE","",1950,"","",1,"","","","","","","",1950,"","",""
"","","NUS-ABA-SIN-STA-M","Nusrah Abaya","Webstore-Items","Durban Store - BAE","",1950,"","",1,"","","","","","","",1950,"","",""
"","","NUS-ABA-SIN-STA-S","Nusrah Abaya","Webstore-Items","Durban Store - BAE","",1950,"","",1,"","","","","","","",1950,"","",""
"","","OMA-ABA-SIN-STA-L","Omayya Abaya","Webstore-Items","Durban Store - BAE",2,1895,"","",1,"","","","","",2,"",1895,"","",""
"","","OMA-ABA-SIN-STA-M","Omayya Abaya","Webstore-Items","Durban Store - BAE",2,1895,"","",1,"","","","","",2,"",1895,"","",""
"","","OMA-ABA-SIN-STA-S","Omayya Abaya","Webstore-Items","Durban Store - BAE",2,1895,"","",1,"","","","","",2,"",1895,"","",""
"","","PER-DIR-OUD-DGO-STD","Dirham Gold Pocket Oud-DGO-STD","Webstore-Items","Durban Store - BAE",7,80,"","",1,"","","","","",7,"",80,"","",""
"","","PER-DIR-OUD-USX-STD","Dirham Gold Pocket Oud-USX-STD","Webstore-Items","Durban Store - BAE","",80,"","",1,"","","","","","","",80,"","",""
"","","PER-HAY-OUD-HOD-STD","Hayaati Pocket Oud-HOD-STD","Webstore-Items","Durban Store - BAE",8,80,"","",1,"","","","","",8,"",80,"","",""
"","","PER-HAY-OUD-USX-STD","Hayaati Pocket Oud-USX-STD","Webstore-Items","Durban Store - BAE","",80,"","",1,"","","","","","","",80,"","",""
"","","PER-MOO-OUD-OMD-STD","Oud Mood Pocket Oud-OMD-STD","Webstore-Items","Durban Store - BAE",8,80,"","",1,"","","","","",8,"",80,"","",""
"","","PER-MOO-OUD-USX-STD","Oud Mood Pocket Oud-USX-STD","Webstore-Items","Durban Store - BAE","",80,"","",1,"","","","","","","",80,"","",""
"","","PER-RAG-OUD-ROD-STD","Raghba Pocket Oud-ROD-STD","Webstore-Items","Durban Store - BAE",3,80,"","",1,"","","","","",3,"",80,"","",""
"","","PER-RAG-OUD-USX-STD","Raghba Pocket Oud-USX-STD","Webstore-Items","Durban Store - BAE","",80,"","",1,"","","","","","","",80,"","",""
"","","PRE-HIJ-SIN-BEI-MEA","Premium Crepe Chiffon Hijabs-BEI-MEA","Webstore-Items","Durban Store - BAE",1,120,"","",1,"","","","","",1,"",120,"","",""
"","","PRE-HIJ-SIN-BLK-MEA","Premium Crepe Chiffon Hijabs-BLK-MEA","Webstore-Items","Durban Store - BAE",1,120,"","",1,"","","","","",1,"",120,"","",""
"","","PRE-HIJ-SIN-BLU-MEA","Premium Crepe Chiffon Hijabs-BLU-MEA","Webstore-Items","Durban Store - BAE",1,120,"","",1,"","","","","",1,"",120,"","",""
"","","PRE-HIJ-SIN-BRO-MEA","Premium Crepe Chiffon Hijabs-BRO-MEA","Webstore-Items","Durban Store - BAE",1,120,"","",1,"","","","","",1,"",120,"","",""
"","","PRE-HIJ-SIN-GRA-MEA","Premium Crepe Chiffon Hijabs-GRA-MEA","Webstore-Items","Durban Store - BAE",1,120,"","",1,"","","","","",1,"",120,"","",""
"","","PRE-HIJ-SIN-LBL-MEA","Premium Crepe Chiffon Hijabs-LBL-MEA","Webstore-Items","Durban Store - BAE",1,120,"","",1,"","","","","",1,"",120,"","",""
"","","PRE-HIJ-SIN-NUD-MEA","Premium Crepe Chiffon Hijabs-NUD-MEA","Webstore-Items","Durban Store - BAE",1,120,"","",1,"","","","","",1,"",120,"","",""
"","","PRE-HIJ-SIN-PNK-MEA","Premium Crepe Chiffon Hijabs-PNK-MEA","Webstore-Items","Durban Store - BAE",1,120,"","",1,"","","","","",1,"",120,"","",""
"","","QAL-ABA-SIN-BEI-XXS","Qalbi Teen Abaya-BEI-XXS","Webstore-Items","Durban Store - BAE",1,800,"","",1,"","","","","",1,"",800,"","",""
"","","QAL-ABA-SIN-BHS-XXS","Qalbi Teen Abaya-BHS-XXS","Webstore-Items","Durban Store - BAE",3,800,"","",1,"","","","","",3,"",800,"","",""
"","","QUR-ABA-SIN-STB-KFF","Quraisha Kids Abaya -STB-KFF","Webstore-Items","Durban Store - BAE","",600,"","",1,"","","","","","","",600,"","",""
"","","QUR-ABA-SIN-STB-KFS","Quraisha Kids Abaya -STB-KFS","Webstore-Items","Durban Store - BAE","",600,"","",1,"","","","","","","",600,"","",""
"","","QUR-ABA-SIN-STB-KFT","Quraisha Kids Abaya -STB-KFT","Webstore-Items","Durban Store - BAE","",600,"","",1,"","","","","","","",600,"","",""
"","","QUR-ABA-SIN-STB-KFY","Quraisha Kids Abaya -STB-KFY","Webstore-Items","Durban Store - BAE","",600,"","",1,"","","","","","","",600,"","",""
"","","QUR-ABA-SIN-STB-KTE","Quraisha Kids Abaya -STB-KTE","Webstore-Items","Durban Store - BAE",2,600,"","",1,"","","","","",2,"",600,"","",""
"","","QUR-ABA-SIN-STB-KTF","Quraisha Kids Abaya -STB-KTF","Webstore-Items","Durban Store - BAE",1,600,"","",1,"","","","","",1,"",600,"","",""
"","","QUR-ABA-SIN-STB-KTS","Quraisha Kids Abaya -STB-KTS","Webstore-Items","Durban Store - BAE",1,600,"","",1,"","","","","",1,"",600,"","",""
"","","QUR-ABA-SIN-STB-KTT","Quraisha Kids Abaya -STB-KTT","Webstore-Items","Durban Store - BAE","",600,"","",1,"","","","","","","",600,"","",""
"","","QUR-ABA-SIN-STB-KTY","Quraisha Kids Abaya -STB-KTY","Webstore-Items","Durban Store - BAE","",600,"","",1,"","","","","","","",600,"","",""
"","","RAN-ABA-SIN-L-STA","Rania Cape Style Abaya","Webstore-Items","Durban Store - BAE",3,2200,"","",1,"","","","","",3,"",2200,"","",""
"","","RAN-ABA-SIN-M-STA","Rania Cape Style Abaya","Webstore-Items","Durban Store - BAE","",2200,"","",1,"","","","","","","",2200,"","",""
"","","RAN-ABA-SIN-S-STA","Rania Cape Style Abaya","Webstore-Items","Durban Store - BAE","",2200,"","",1,"","","","","","","",2200,"","",""
"","","RAN-ABA-SIN-XL-STA","Rania Cape Style Abaya","Webstore-Items","Durban Store - BAE",1,2200,"","",1,"","","","","",1,"",2200,"","",""
"","","RUB-ABA-SIN-BLK-L","Rubay Abaya","Webstore-Items","Durban Store - BAE","",1750,"","",1,"","","","","","","",1750,"","",""
"","","RUB-ABA-SIN-BLK-M","Rubay Abaya","Webstore-Items","Durban Store - BAE","",1750,"","",1,"","","","","","","",1750,"","",""
"","","RUB-ABA-SIN-BLK-S","Rubay Abaya","Webstore-Items","Durban Store - BAE",3,1750,"","",1,"","","","","",3,"",1750,"","",""
"","","RUB-ABA-SIN-BLK-XL","Rubay Abaya","Webstore-Items","Durban Store - BAE","",1750,"","",1,"","","","","","","",1750,"","",""
"","","RUB-ABA-SIN-BLK-XS","Rubay Abaya","Webstore-Items","Durban Store - BAE","",1750,"","",1,"","","","","","","",1750,"","",""
"","","RUH-ABA-SIN-PEA-XXS","Ruhi Abaya Teens","Webstore-Items","Durban Store - BAE",2,900,"","",1,"","","","","",2,"",900,"","",""
"","","SAF-ABA-SET-WHT-M","Safiyya Abaya-WHT-M","Webstore-Items","Durban Store - BAE",4,1000,"","",1,"","","","","",4,"",1000,"","",""
"","","SAJ-ABA-SIN-BLK-L","Saudi Jilbaab","Webstore-Items","Durban Store - BAE","",250,"","",1,"","","","","","","",250,"","",""
"","","SAJ-ABA-SIN-BLK-M","Saudi Jilbaab","Webstore-Items","Durban Store - BAE","",1000,"","",1,"","","","","","","",1000,"","",""
"","","SAJ-ABA-SIN-BLK-S","Saudi Jilbaab","Webstore-Items","Durban Store - BAE",2,250,"","",1,"","","","","",2,"",250,"","",""
"","","SAK-COM-SET-BOR-L","Sakeena Set","Webstore-Items","Durban Store - BAE",2,700,"","",1,"","","","","",2,"",700,"","",""
"","","SAK-COM-SET-BOR-M","Sakeena Set","Webstore-Items","Durban Store - BAE",2,700,"","",1,"","","","","",2,"",700,"","",""
"","","SAK-COM-SET-BOR-S","Sakeena Set","Webstore-Items","Durban Store - BAE",2,700,"","",1,"","","","","",2,"",700,"","",""
"","","SAK-COM-SET-BOR-XL","Sakeena Set","Webstore-Items","Durban Store - BAE",1,700,"","",1,"","","","","",1,"",700,"","",""
"","","SAK-COM-SET-BOR-XS","Sakeena Set","Webstore-Items","Durban Store - BAE","",700,"","",1,"","","","","","","",700,"","",""
"","","SAK-COM-SET-CAM-L","Sakeena Set","Webstore-Items","Durban Store - BAE",4,700,"","",1,"","","","","",4,"",700,"","",""
"","","SAK-COM-SET-CAM-M","Sakeena Set","Webstore-Items","Durban Store - BAE",2,700,"","",1,"","","","","",2,"",700,"","",""
"","","SAK-COM-SET-CAM-S","Sakeena Set","Webstore-Items","Durban Store - BAE",1,700,"","",1,"","","","","",1,"",700,"","",""
"","","SAK-COM-SET-CAM-XL","Sakeena Set","Webstore-Items","Durban Store - BAE",4,700,"","",1,"","","","","",4,"",700,"","",""
"","","SAK-COM-SET-CAM-XS","Sakeena Set","Webstore-Items","Durban Store - BAE",4,700,"","",1,"","","","","",4,"",700,"","",""
"","","SAK-COM-SET-MBR-L","Sakeena Set","Webstore-Items","Durban Store - BAE",3,700,"","",1,"","","","","",3,"",700,"","",""
"","","SAK-COM-SET-MBR-M","Sakeena Set","Webstore-Items","Durban Store - BAE","",700,"","",1,"","","","","","","",700,"","",""
"","","SAK-COM-SET-MBR-S","Sakeena Set","Webstore-Items","Durban Store - BAE",1,700,"","",1,"","","","","",1,"",700,"","",""
"","","SAK-COM-SET-MBR-XL","Sakeena Set","Webstore-Items","Durban Store - BAE",2,700,"","",1,"","","","","",2,"",700,"","",""
"","","SAK-COM-SET-MBR-XS","Sakeena Set","Webstore-Items","Durban Store - BAE",1,700,"","",1,"","","","","",1,"",700,"","",""
"","","SAN-ABA-SET-STA-L","Saniyya Abaya Set -STA-L","Webstore-Items","Durban Store - BAE","",1250,"","",1,"","","","","","","",1250,"","",""
"","","SAN-ABA-SET-STA-M","Saniyya Abaya Set -STA-M","Webstore-Items","Durban Store - BAE","",1250,"","",1,"","","","","","","",1250,"","",""
"","","SAN-ABA-SET-STA-S","Saniyya Abaya Set -STA-S","Webstore-Items","Durban Store - BAE","",1250,"","",1,"","","","","","","",1250,"","",""
"","","SAS-ABA-SIN-TGR-L","Saskia Abaya","Webstore-Items","Durban Store - BAE","",1695,"","",1,"","","","","","","",1695,"","",""
"","","SAS-ABA-SIN-TGR-M","Saskia Abaya","Webstore-Items","Durban Store - BAE",2,1695,"","",1,"","","","","",2,"",1695,"","",""
"","","SAS-ABA-SIN-TGR-S","Saskia Abaya","Webstore-Items","Durban Store - BAE","",1695,"","",1,"","","","","","","",1695,"","",""
"","","SAS-ABA-SIN-TGR-XL","Saskia Abaya","Webstore-Items","Durban Store - BAE","",1695,"","",1,"","","","","","","",1695,"","",""
"","","SAT-HAJ-SIN-GOL-MEA","Satin Hijabs-GOL-MEA","Webstore-Items","Durban Store - BAE",1,120,"","",1,"","","","","",1,"",120,"","",""
"","","SAT-HAJ-SIN-RGO-MEA","Satin Hijabs-RGO-MEA","Webstore-Items","Durban Store - BAE",1,120,"","",1,"","","","","",1,"",120,"","",""
"","","SHA-ABA-SIN-BRO-L","Al Shabaab Abaya-BRO-L","Webstore-Items","Durban Store - BAE",1,1000,"","",1,"","","","","",1,"",1000,"","",""
"","","SHA-ABA-SIN-BRO-XS","Al Shabaab Abaya-BRO-XS","Webstore-Items","Durban Store - BAE",1,1000,"","",1,"","","","","",1,"",1000,"","",""
"","","SHA-ABA-SIN-GRA-L","Al Shabaab Abaya-GRA-L","Webstore-Items","Durban Store - BAE",1,1000,"","",1,"","","","","",1,"",1000,"","",""
"","","SHA-ABA-SIN-GRA-XS","Al Shabaab Abaya-GRA-XS","Webstore-Items","Durban Store - BAE",1,1000,"","",1,"","","","","",1,"",1000,"","",""
"","","SOF-ABA-SIN-GGY-L","Sofiana Abaya-GGY-L","Webstore-Items","Durban Store - BAE",2,650,"","",1,"","","","","",2,"",650,"","",""
"","","SOF-ABA-SIN-GGY-M","Sofiana Abaya-GGY-M","Webstore-Items","Durban Store - BAE",2,650,"","",1,"","","","","",2,"",650,"","",""
"","","SOF-ABA-SIN-GGY-S","Sofiana Abaya-GGY-S","Webstore-Items","Durban Store - BAE",2,650,"","",1,"","","","","",2,"",650,"","",""
"","","SOF-ABA-SIN-GGY-XS","Sofiana Abaya-GGY-XS","Webstore-Items","Durban Store - BAE",3,650,"","",1,"","","","","",3,"",650,"","",""
"","","SOF-ABA-SIN-GSP-L","Sofiana Abaya-GSP-L","Webstore-Items","Durban Store - BAE",3,650,"","",1,"","","","","",3,"",650,"","",""
"","","SOF-ABA-SIN-GSP-M","Sofiana Abaya-GSP-M","Webstore-Items","Durban Store - BAE",2,650,"","",1,"","","","","",2,"",650,"","",""
"","","SOF-ABA-SIN-GSP-S","Sofiana Abaya-GSP-S","Webstore-Items","Durban Store - BAE",2,650,"","",1,"","","","","",2,"",650,"","",""
"","","SOF-ABA-SIN-GSP-XS","Sofiana Abaya-GSP-XS","Webstore-Items","Durban Store - BAE",2,650,"","",1,"","","","","",2,"",650,"","",""
"","","SOF-ABA-SIN-ROB-L","Sofiana Abaya-ROB-L","Webstore-Items","Durban Store - BAE",3,650,"","",1,"","","","","",3,"",650,"","",""
"","","SOF-ABA-SIN-ROB-M","Sofiana Abaya-ROB-M","Webstore-Items","Durban Store - BAE",1,650,"","",1,"","","","","",1,"",650,"","",""
"","","SOF-ABA-SIN-ROB-S","Sofiana Abaya-ROB-S","Webstore-Items","Durban Store - BAE",1,650,"","",1,"","","","","",1,"",650,"","",""
"","","SOF-ABA-SIN-ROB-XS","Sofiana Abaya-ROB-XS","Webstore-Items","Durban Store - BAE",2,650,"","",1,"","","","","",2,"",650,"","",""
"","","TAH-ABA-SIN-BLK-L","Tahiyya Abaya 2.0","Webstore-Items","Durban Store - BAE",2,250,"","",1,"","","","","",2,"",250,"","",""
"","","TAH-ABA-SIN-BLK-M","Tahiyya Abaya 2.0","Webstore-Items","Durban Store - BAE","",250,"","",1,"","","","","","","",250,"","",""
"","","TAH-ABA-SIN-BLK-S","Tahiyya Abaya 2.0","Webstore-Items","Durban Store - BAE",1,250,"","",1,"","","","","",1,"",250,"","",""
"","","TAH-ABA-SIN-BLK-XL","Tahiyya Abaya 2.0","Webstore-Items","Durban Store - BAE","",250,"","",1,"","","","","","","",250,"","",""
"","","TAH-ABA-SIN-BLK-XS","Tahiyya Abaya 2.0","Webstore-Items","Durban Store - BAE","",250,"","",1,"","","","","","","",250,"","",""
"","","TAH-ABA-SIN-FOG-L","Tahiyya Abaya 2.0","Webstore-Items","Durban Store - BAE","",250,"","",1,"","","","","","","",250,"","",""
"","","TAH-ABA-SIN-FOG-M","Tahiyya Abaya 2.0","Webstore-Items","Durban Store - BAE","",250,"","",1,"","","","","","","",250,"","",""
"","","TAH-ABA-SIN-FOG-S","Tahiyya Abaya 2.0","Webstore-Items","Durban Store - BAE","",250,"","",1,"","","","","","","",250,"","",""
"","","TAH-ABA-SIN-FOG-XL","Tahiyya Abaya 2.0","Webstore-Items","Durban Store - BAE","",250,"","",1,"","","","","","","",250,"","",""
"","","TAH-ABA-SIN-FOG-XS","Tahiyya Abaya 2.0","Webstore-Items","Durban Store - BAE","",250,"","",1,"","","","","","","",250,"","",""
"","","TAH-AOG-SIN-STA-L","Tahiyya Abaya O.G","Webstore-Items","Durban Store - BAE","",550,"","",1,"","","","","","","",550,"","",""
"","","TAH-AOG-SIN-STA-M","Tahiyya Abaya O.G","Webstore-Items","Durban Store - BAE","",550,"","",1,"","","","","","","",550,"","",""
"","","TAH-AOG-SIN-STA-S","Tahiyya Abaya O.G","Webstore-Items","Durban Store - BAE","",550,"","",1,"","","","","","","",550,"","",""
"","","TAH-AOG-SIN-STA-XL","Tahiyya Abaya O.G","Webstore-Items","Durban Store - BAE","",550,"","",1,"","","","","","","",550,"","",""
"","","TAH-AOG-SIN-STA-XS","Tahiyya Abaya O.G","Webstore-Items","Durban Store - BAE","",550,"","",1,"","","","","","","",550,"","",""
"","","TEX-HIJ-SIN-PNK-MEA","Textured Bubble Chiffon Hijabs-PNK-MEA","Webstore-Items","Durban Store - BAE",1,120,"","",1,"","","","","",1,"",120,"","",""
"","","TEX-HIJ-SIN-PPK-MEA","Textured Bubble Chiffon Hijabs-PPK-MEA","Webstore-Items","Durban Store - BAE",1,120,"","",1,"","","","","",1,"",120,"","",""
"","","VID-ABA-SIN-BEI-KFF","Vida Kids Abaya-BEI-KFF","Webstore-Items","Durban Store - BAE","",600,"","",1,"","","","","","","",600,"","",""
"","","VID-ABA-SIN-BEI-KFS","Vida Kids Abaya-BEI-KFS","Webstore-Items","Durban Store - BAE","",600,"","",1,"","","","","","","",600,"","",""
"","","VID-ABA-SIN-BEI-KFT","Vida Kids Abaya-BEI-KFT","Webstore-Items","Durban Store - BAE",2,600,"","",1,"","","","","",2,"",600,"","",""
"","","VID-ABA-SIN-BEI-KFY","Vida Kids Abaya-BEI-KFY","Webstore-Items","Durban Store - BAE",1,600,"","",1,"","","","","",1,"",600,"","",""
"","","VID-ABA-SIN-BEI-KTE","Vida Kids Abaya-BEI-KTE","Webstore-Items","Durban Store - BAE",2,600,"","",1,"","","","","",2,"",600,"","",""
"","","VID-ABA-SIN-BEI-KTF","Vida Kids Abaya-BEI-KTF","Webstore-Items","Durban Store - BAE",1,600,"","",1,"","","","","",1,"",600,"","",""
"","","VID-ABA-SIN-BEI-KTS","Vida Kids Abaya-BEI-KTS","Webstore-Items","Durban Store - BAE","",600,"","",1,"","","","","","","",600,"","",""
"","","VID-ABA-SIN-BEI-KTT","Vida Kids Abaya-BEI-KTT","Webstore-Items","Durban Store - BAE","",600,"","",1,"","","","","","","",600,"","",""
"","","VID-ABA-SIN-BEI-KTY","Vida Kids Abaya-BEI-KTY","Webstore-Items","Durban Store - BAE","",600,"","",1,"","","","","","","",600,"","",""
"","","YAA-FAR-SIN-BLK-L","Yaara Farasha - Niqab not include-BLK-L","Webstore-Items","Durban Store - BAE",1,1250,"","",1,"","","","","",1,"",1250,"","",""
"","","YAA-FAR-SIN-BLK-M","Yaara Farasha - Niqab not include-BLK-M","Webstore-Items","Durban Store - BAE","",1250,"","",1,"","","","","","","",1250,"","",""
"","","YAA-FAR-SIN-BLK-S","Yaara Farasha - Niqab not include-BLK-S","Webstore-Items","Durban Store - BAE","",1250,"","",1,"","","","","","","",1250,"","",""
"","","YAA-FAR-SIN-BLU-L","Yaara Farasha - Niqab not include-BLU-L","Webstore-Items","Durban Store - BAE","",1250,"","",1,"","","","","","","",1250,"","",""
"","","YAA-FAR-SIN-BLU-M","Yaara Farasha - Niqab not include-BLU-M","Webstore-Items","Durban Store - BAE",1,1250,"","",1,"","","","","",1,"",1250,"","",""
"","","YAA-FAR-SIN-BLU-S","Yaara Farasha - Niqab not include-BLU-S","Webstore-Items","Durban Store - BAE","",1250,"","",1,"","","","","","","",1250,"","",""
"","","ZEE-ABA-SET-BLO-DFF","Zeeya Abaya Set-BLO-DFF","Webstore-Items","Durban Store - BAE",1,500,"","",1,"","","","","",1,"",500,"","",""
"","","ZEE-ABA-SET-BLO-DFS","Zeeya Abaya Set-BLO-DFS","Webstore-Items","Durban Store - BAE","",500,"","",1,"","","","","","","",500,"","",""
"","","ZEE-ABA-SET-BLO-DFT","Zeeya Abaya Set-BLO-DFT","Webstore-Items","Durban Store - BAE",2,500,"","",1,"","","","","",2,"",500,"","",""
"","","ZEE-ABA-SET-BLO-DFY","Zeeya Abaya Set-BLO-DFY","Webstore-Items","Durban Store - BAE",1,500,"","",1,"","","","","",1,"",500,"","",""
"","","ZEE-ABA-SET-BLO-DTS","Zeeya Abaya Set-BLO-DTS","Webstore-Items","Durban Store - BAE",2,500,"","",1,"","","","","",2,"",500,"","",""
"","","ZEE-ABA-SET-BLO-DTT","Zeeya Abaya Set-BLO-DTT","Webstore-Items","Durban Store - BAE",1,500,"","",1,"","","","","",1,"",500,"","",""
"","","ZEE-ABA-SET-BWY-DFF","Zeeya Abaya Set-BWY-DFF","Webstore-Items","Durban Store - BAE",2,500,"","",1,"","","","","",2,"",500,"","",""
"","","ZEE-ABA-SET-BWY-DFS","Zeeya Abaya Set-BWY-DFS","Webstore-Items","Durban Store - BAE",2,500,"","",1,"","","","","",2,"",500,"","",""
"","","ZEE-ABA-SET-BWY-DFT","Zeeya Abaya Set-BWY-DFT","Webstore-Items","Durban Store - BAE","",500,"","",1,"","","","","","","",500,"","",""
"","","ZEE-ABA-SET-BWY-DFY","Zeeya Abaya Set-BWY-DFY","Webstore-Items","Durban Store - BAE",2,500,"","",1,"","","","","",2,"",500,"","",""
"","","ZEE-ABA-SET-BWY-DTS","Zeeya Abaya Set-BWY-DTS","Webstore-Items","Durban Store - BAE",3,500,"","",1,"","","","","",3,"",500,"","",""
"","","ZEE-ABA-SET-BWY-DTT","Zeeya Abaya Set-BWY-DTT","Webstore-Items","Durban Store - BAE",2,500,"","",1,"","","","","",2,"",500,"","",""
"","","ZEE-SET-MUL-BDO-L","Zeeya Set","Webstore-Items","Durban Store - BAE",1,700,"","",1,"","","","","",1,"",700,"","",""
"","","ZEE-SET-MUL-BDO-M","Zeeya Set","Webstore-Items","Durban Store - BAE",2,700,"","",1,"","","","","",2,"",700,"","",""
"","","ZEE-SET-MUL-BDO-S","Zeeya Set","Webstore-Items","Durban Store - BAE",1,700,"","",1,"","","","","",1,"",700,"","",""
"","","ZEE-SET-MUL-BDO-XL","Zeeya Set","Webstore-Items","Durban Store - BAE","",700,"","",1,"","","","","","","",700,"","",""
"","","ZEE-SET-MUL-BDO-XS","Zeeya Set","Webstore-Items","Durban Store - BAE",1,700,"","",1,"","","","","",1,"",700,"","",""
"","","ZEE-SET-MUL-BLY-L","Zeeya Set","Webstore-Items","Durban Store - BAE","",700,"","",1,"","","","","","","",700,"","",""
"","","ZEE-SET-MUL-BLY-M","Zeeya Set","Webstore-Items","Durban Store - BAE",2,700,"","",1,"","","","","",2,"",700,"","",""
"","","ZEE-SET-MUL-BLY-S","Zeeya Set","Webstore-Items","Durban Store - BAE","",700,"","",1,"","","","","","","",700,"","",""
"","","ZEE-SET-MUL-BLY-XL","Zeeya Set","Webstore-Items","Durban Store - BAE","",700,"","",1,"","","","","","","",700,"","",""
"","","ZEE-SET-MUL-BLY-XS","Zeeya Set","Webstore-Items","Durban Store - BAE",2,700,"","",1,"","","","","",2,"",700,"","",""
"","","ZUH-ABA-SIN-L-MIN","Zuhura Abaya","Webstore-Items","Durban Store - BAE",1,1950,"","",1,"","","","","",1,"",1950,"","",""
"","","ZUH-ABA-SIN-L-NUD","Zuhura Abaya","Webstore-Items","Durban Store - BAE",1,1950,"","",1,"","","","","",1,"",1950,"","",""
"","","ZUH-ABA-SIN-M-MIN","Zuhura Abaya","Webstore-Items","Durban Store - BAE",4,1950,"","",1,"","","","","",4,"",1950,"","",""
"","","ZUH-ABA-SIN-M-NUD","Zuhura Abaya","Webstore-Items","Durban Store - BAE",3,1950,"","",1,"","","","","",3,"",1950,"","",""
"","","ZUH-ABA-SIN-S-MIN","Zuhura Abaya","Webstore-Items","Durban Store - BAE",1,1950,"","",1,"","","","","",1,"",1950,"","",""
"","","ZUH-ABA-SIN-S-NUD","Zuhura Abaya","Webstore-Items","Durban Store - BAE",1,1950,"","",1,"","","","","",1,"",1950,"","",""
"","","ZUH-ABA-SIN-XS-MIN","Zuhura Abaya","Webstore-Items","Durban Store - BAE",1,1950,"","",1,"","","","","",1,"",1950,"","",""
"","","ZUH-ABA-SIN-XS-NUD","Zuhura Abaya","Webstore-Items","Durban Store - BAE","",1950,"","",1,"","","","","","","",1950,"","",""
"","","ZUH-ABA-SIN-XXS-MIN","Zuhura Abaya","Webstore-Items","Durban Store - BAE",1,1950,"","",1,"","","","","",1,"",1950,"","",""
"","","ZUH-ABA-SIN-XXS-NUD","Zuhura Abaya","Webstore-Items","Durban Store - BAE","",1950,"","",1,"","","","","","","",1950,"","",""
